clauses,label
event either depart contractor contend plan quantiti item error addit less compens therebi due claimant shall submit expens evid form accept verifi measur calcul,1
depart right cancel portion contract relat construct accept item therein make adjust payment contractor fair equit amount cover valu cancel work less item cost incur prior date engin cancel work,1
depart base amount payment total valu work contractor perform date estim base quantiti complet contract price less payment previous made less retainag withheld,0
retainag withheld percent contract time use exce,0
contract amount defin origin contract amount adjust approv supplement agreement,1
retainag determin job multipl job contract,0
depart withhold progress payment contractor satisfi condit,0
depart submitt requir contract invoic eeo report materi certif certif materi procur etc,1
depart may deduct payment estim sum contractor owe depart account,1
within day contractor receipt final progress payment payment thereaft except final payment contractor shall pay subcontractor supplier interest contract work complet materi furnish,1
contractor shall indemnifi provid defens depart call upon claim suit depart third parti pertain contractor payment perform issu aris contract,0
appli requir subcontractor purchas materi obtain invoic materi record subcontractor,1
depart reserv right withhold final estim disput amount contractor depart,0
contractor fail furnish requir contract document list within day depart offer final payment request refund overpay depart may suspend contractor certif qualif provis florida administr code,1
contractor paid bill suit pend except list connect work perform contract contractor offer made gift gratuiti made financi transact natur employe depart perform contract,1
specif plan certif complianc requir section accompani final estim,1
complet requir action submit sign notif find due addit review depart within timefram specifi,1
depart determin pay interest due contractor delay final payment accord section,0
depart publish regul cover prequalif bidder separ cover,0
addit sole discret depart may waiv prequalif requir contract less,1
qualifi applic depart issu certif fix type work aggreg amount work depart allow prequalifi bidder contract one time,0
inform must submit least month bid due via work underway link contractor pre qualif system,1
obtain propos form obtain propos form condit stipul advertis,0
file contain inform use bidder order obtain propos form submit propos,1
loss damag occur bidder may order replac propos form,1
depart held respons bidder can not complet submit bid due failur incomplet deliveri file,1
hard copi bid submitt accord,1
depart modif contract document notif modif contract document post depart websit follow url address http www,0
follow instruct provid notif modif access amend file,1
internet bid submitt unless otherwis indic advertis bidder shall use depart bid softwar prepar bid internet submitt,1
receipt non receipt propos consid ground bid protest,0
hard copi bid submitt unless otherwis indic advertis bidder shall use depart bid softwar prepar bid hard copi submitt,1
ensur comput gener sheet legibl,1
lump sum contract bidder respons determin quantiti item construct within author plan limit dimens,0
contract lump sum item construct within author plan limit dimens use quantiti shown plan propos form basi bid,0
bidder shall examin bore data avail make interpret subsoil investig preliminari data shall base bid sole opinion condit like encount,0
gener submit propos propos form describ,1
internet bid submitt bidder shall execut propos bidder digit id enter firm bid offic street address bidder inform tab depart bid softwar,1
internet bid submitt must acknowledg behalf person firm associ corpor submit bid certifi person firm associ corpor either directli indirectli enter agreement particip collus otherwis taken action restraint free competit bid connect submit bid indic propos,1
hard copi bid submitt propos made individu either bidder proper person trade firm name bidder shall execut propos bidder signatur enter firm bid offic street address,1
propos provid altern bid irregular depart may reject propos bidder make entri one altern,1
submit propos understand success bidder shall furnish contract bond pursuant requir,1
internet bid submitt unless otherwis indic advertis propos may submit via internet,1
hard copi bid submitt unless otherwis indic advertis propos may submit via hard copi,1
propos submit mail enclos propos seal envelop mark direct,1
propos submit mail deliv propos contract offic depart place design advertis,1
internet bid submitt bidder may withdraw propos time prior bid submitt deadlin specifi advertis,1
revis may made via internet accord,1
depart held respons bidder can not complet submit revis bid due failur incomplet deliveri file submit via internet,1
hard copi bid submitt bidder may withdraw revis propos submiss provid depart receiv written request withdraw revis propos prior time set open bid,1
receipt non receipt fax propos chang consid ground bid protest,0
depart invit bidder author agent interest parti attend,0
basi depart compar amount bid make result comparison avail public,0
depart delet util reloc work contract depart recalcul contract bid tabul base remain project quantiti,0
gener depart decid award contract depart award contract lowest respons bidder whose propos compli contract document requir,1
bid exceed bidder maximum capac rate prior award contract depart address bid exceed bidder maximum capac rate result impact bidder qualif bid accord florida administr code rule,0
depart immedi releas propos guaranti two lowest respons bidder success bidder deliv execut contract satisfactori contract bond depart except depart retain propos guaranti next lowest respons bidder longer day open propos unless depart award contract next lowest respons bidder prior expir time limit,1
contractor qualifi nonprofit agenc blind sever handicap section,0
contractor use subcontractor qualifi nonprofit agenc blind sever handicap section,0
continu accept sureti provid contract bond remain accept depart throughout life contract,1
default contractor case default part contractor depart charg contract bond expens servic incident ascertain collect loss contract bond includ account engin legal servic togeth cost incur connect renegoti contract,0
sureti furnish legal defens payment perform claim suit sureti shall indemnifi provid defens depart call upon claim suit depart third parti pertain contractor payment perform issu aris contract contractor fail time provid depart defens,0
liabil wrong crimin act contractor princip sureti execut contract bond shall liabl state civil action might institut depart offic state author case doubl amount money properti state might lose overcharg otherwis defraud wrong crimin act contractor agent employe,0
calendar day exclud saturday sunday state holiday contractor late deliv depart contract offic requir document properli execut form depart deduct one day contract time,1
depart may award contract next lowest respons bidder advertis accomplish work use altern resourc,1
depart repres may conduct audit audit time prior final payment thereaft pursuant,1
upon request make record avail depart repres,0
florida statut incorpor subcontract oblig compli section,0
ensur public record exempt confidenti exempt public record disclosur requir disclos except author law durat contract term follow complet contract contractor transfer record depart,1
upon complet contract transfer cost depart public record possess contractor keep maintain public record requir depart perform servic,1
furnish labor materi equip tool transport suppli requir complet work accord contract document,1
specif requir submiss document document must submit exchang electron use depart provid web base collabor site,1
person requir access collabor site shall identifi preconstruct confer,0
gener engin reserv right make time prior progress work increas decreas quantiti whether signific chang alter detail construct whether substanti chang includ limit alter grade align road structur may found necessari desir engin,1
engin determin charact work alter differ materi kind natur involv includ origin propos construct,0
major item work defin increas excess decreas origin contract quantiti,0
determin challeng contractor proceed contractor must establish,0
preserv present resolut claim contractor may time otherwis time submit notic intent claim preliminari time extens request pursuant,1
certif must made offic director contractor author bind contractor,0
request equit adjust fail fulli compli certif requir review depart,1
time relat cost actual perform addit work includ compens alreadi provid time extens entitl hereund without addit monetari compens,1
labor burden contractor receiv payment actual cost direct labor burden addit unforeseen work,0
payment per diem compani practic instanc compens per diem request,0
time certif condit preced right contractor recov compens cost failur time submit certif constitut full complet absolut irrevoc waiver contractor right recov cost,1
suppli reason need perform work contractor receiv actual cost suppli,1
equip machineri special equip small tool includ fuel lubric contractor receiv rental rate blue book actual time equip oper work rental rate blue book time equip direct standbi remain project site calcul indic,0
standbi rate appli day equip oper eight hour,0
waiver contract chang made engin consid waiv provis contract may contractor make claim loss anticip profit chang reason variat approxim quantiti quantiti work actual perform,1
condit requir supplement agreement unilater payment supplement agreement unilater payment use clarifi plan specif contract provid unforeseen work grade chang alter plan could reason contempl foreseen origin plan specif chang limit construct meet field condit provid safe function connect exist pavement settl document contract claim make project function oper accord intent origin contract subsequ amend thereto,1
cost agreement extend physic limit project shall exceed origin contract price whichev greater,0
engin written author set forth suffici work inform allow work begin,0
extra work extra work author write engin paid accord formula,0
connect exist pavement drive walk gener adher,0
howev engin determin necessari extend construct order make suitabl connect exist pavement engin author chang write,1
differ site condit progress work subsurfac latent physic condit encount site differ materi indic contract unknown physic condit unusu natur differ materi ordinarili encount gener recogn inher work provid contract encount site parti discov condit shall promptli notifi parti write specif differ condit contractor disturb condit perform affect work,1
engin notifi contractor whether adjust contract warrant,0
chang affect util contractor shall respons identifi assess potenti impact util may caus chang propos contractor contractor shall time make request chang notifi depart write potenti impact util,1
subarticl appli cost reduct propos hereinaft refer propos contractor initi develop purpos refin contract increas cost effect significantli improv qualiti end result,0
subarticl howev appli propos unless contractor identifi time submiss depart propos submit pursuant subarticl,1
depart consid propos would result net save depart provid decreas cost contract,0
pend depart execut formal supplement agreement implement approv propos contractor shall remain oblig perform work accord term exist contract,1
potenti propos discuss cost save initi workshop mandatori concept meet held contractor depart discuss potenti propos prior develop propos,0
separ detail cost estim exist contract requir propos chang,1
item chang delet addit plan detail plan sheet standard plan specif requir implement propos depart adopt,1
engin analysi suffici detail identifi describ specif featur contract must chang depart accept propos propos chang accomplish assess effect project element,1
date depart must approv propos obtain total estim cost reduct remaind contract note effect contract complet time deliveri schedul,1
revis project schedul would follow upon approv propos,1
determin estim net save depart reserv right disregard contract bid price judgment engin price repres fair measur valu work perform delet,0
modif increas decreas net save result propos depart determin contractor fair share upon basi propos modifi upon final quantiti,0
howev depart reserv right deem action appropri requir contractor pay depart cost investig implement propos condit consid propos,1
independ peer review intend comprehens thorough verif origin work give assur design complianc depart requir,1
unresolv comment independ review engin shall specif list unresolv issu sign seal cover letter,0
depart reserv right requir contractor engin record assum respons design entir structur,1
net reduct determin subtract save construct cost reason document engin cost incur contractor design develop propos,0
requir intellectu properti right notic includ limit disclosur issu patent copyright licens pend patent copyright licens applic intellectu properti right though yet issu appli intend pursu could nevertheless otherwis subsequ subject patent copyright licens protect contractor other futur,1
depart find work essenti satisfactori complet contract within intend scope depart make adjust contract,0
ownership dispos exist materi take ownership dispos materi design properti parti roadway structur found right way materi structur design remov,0
construct contractor may use materi exist structur requir remov design remain properti depart,1
ornament tree shrub take ownership ornament tree shrub exist right way requir remov construct oper specif design plan reset remov other prior construct oper,1
dispos materi charact rubbish equip abut properti without consent properti owner,0
depart plan plan consist gener draw show detail necessari give comprehens idea construct contempl,1
alter plan depart issu write author alter affect requir inform given approv plan,1
submitt request requir inform includ,1
list cover sheet total number page appendic includ complet financi project identif number titl referenc submitt item name firm person respons prepar document contractor approv stamp date initi applic document shall sign seal specialti engin contractor engin record appropri,1
includ intern sheet complet financi project identif number initi person respons prepar check document,0
florida depart transport engin record submit shop draw resid engin appropri depart shop draw review offic,1
includ submitt document catalog data procedur manual fabric weld procedur mainten oper manual requir work,1
addit submit written certif construct load exceed assum load shown plan,1
schedul submiss shop draw allow calendar day review period item,0
contractor discourag transmit volumin submitt shop draw one time,1
gener locat physic obstacl construct might impos restraint otherwis affect construct outlin deal obstacl build structur,0
approxim locat special lift equip relat structur includ clearanc requir oper equip,1
approxim locat temporari falsework conceptu outlin special erect equip,0
outlin handl transport storag fabric compon girder concret segment,0
depart use draw inform review plan assess contractor approach relat intent origin design,0
submit propos minor modif shop draw process,1
exampl adjust concret dimens substitut steel plate size chang reinforc bar size space etc,0
exampl substitut altern beam size space chang materi strength type like,0
ensur specialti engin submit written certif engin structur erect accord sign seal erect plan,1
structur temporari support perform daili inspect temporari support longer need indic erect plan,1
correct construct error work contractor construct incorrectli meet requir contract document contractor prerog submit accept propos engin review disposit,1
either case accept propos shall address structur integr aesthet maintain effect contract time,1
take correct action without engin written approv,1
part contract complementari describ provid complet work,0
event engin document basi accept contract modif provid appropri reduct contract price work materi includ accept work deem necessari conform determin base engin judgment,1
foot grade shown plan provid contractor work meet templat straightedg requir contain suitabl transit,1
engin make correct interpret necessari reflect actual spirit intent contract document,1
assist repres author inspect work done materi furnish,0
control point furnish depart engin provid centerlin control point begin project end project pi pt etc,0
furnish stake materi furnish stake templat materi necessari establish maintain line grade necessari control construct work,1
layout work util control point furnish depart accord,0
specif stake requir perform new base construct part project set stake establish line grade subgrad base curb relat item interv along line work,1
provid stake necessari horizont vertic control work item,1
tangent section set horizont control point foot interv instrument survey,0
except resurfac resurfac widen project establish point manner use horizont control pave oper,1
project consist new alter vertic horizont align depart provid locat length pass zone construct,0
mark stake paint numer size readabl roadway correspond project station locat,0
personnel equip record requir employ compet personnel use suitabl equip perform layout work,1
engin inspect check accept contractor field note layout work reliev contractor respons achiev line grade dimens shown contract document,1
global navig satellit system gnss work plan use submit comprehens written gnss work plan engin depart review accept preconstruct confer least day start work use gnss,1
design portion contract done use gnss enabl autom machin guidanc portion construct use convent survey methodolog,0
describ contractor qualiti control procedur verifi mechan calibr mainten construct guidanc equip,0
payment includ cost perform layout work describ contract unit price variou item work requir layout,1
prosecut work give work constant attent necessari ensur schedul progress cooper fulli engin contractor work vicin,1
contractor superintend maintain compet superintend site time work progress act contractor agent,0
provid superintend regardless amount work sublet,0
supervis emerg provid respons person speak understand english avail reason near worksit hour basi seven day week,0
cooper contractor perform work furnish materi without obtain inspect engin,0
failur engin reject work construct prior construct oper engin fail reject defect work materi whether lack discoveri defect reason initi failur reject way prevent later reject defect discov oblig depart final accept,1
failur remov renew defect materi work contractor fail refus remov renew defect materi use work perform make necessari repair accept manner accord requir contract within time indic write engin author repair remov renew unaccept defect materi work necessari contractor expens,1
inspect feder govern unit state govern pay portion cost construct repres may inspect construct work,1
mainten accept maintain work engin given final accept accord,1
inspect accept upon submitt written notif contract work contract work portion contract schedul accept complet engin make inspect accept,1
partial accept engin sole discret engin may accept portion work provis,1
condit accept engin make consid request condit accept project,1
gener contractor deem extra compens time extens due beyond agre engin whether due delay addit work alter work differ site condit breach contract caus contractor shall follow procedur set forth herein preserv present resolut claim,0
failur provid notic intent preliminari time extens request time extens request certifi written claim full complet claim document within time requir shall constitut full complet absolut irrevoc waiver contractor right addit compens time extens claim,1
project origin contract amount less within calendar day final accept project accord project origin contract amount greater,1
failur contractor compli ten calendar day notic shall constitut waiver claim,1
content written claim condit preced contractor entitl addit compens time extens contract claim contractor shall submit certifi written claim depart includ individu claim minimum follow inform,1
detail factual statement claim provid necessari date locat item work affect includ claim,1
date date action result claim occur condit result claim becam evid,0
identif pertin document substanc materi oral commun relat claim name person make materi oral commun,0
identif provis contract support claim statement reason provis support claim altern provis contract allegedli breach action constitut breach,0
detail compil amount addit compens sought breakdown amount sought follow,0
detail compil specif date exact number calendar,0
action claim engin respond write project origin contract amount less within calendar day receipt complet claim submit contractor complianc,1
pre settlement pre judgment interest entitl pre settlement pre judgment interest claim amount determin valid subsequ depart receipt certifi written claim full complianc,1
interest accru begin calendar day follow depart receipt certifi written claim full complianc,1
parti anticip delay may caus aris number event term contract includ limit work perform work delet supplement agreement work order disrupt differ site condit util conflict design chang defect time extens extra work right way issu permit issu action supplier subcontractor contractor action third parti suspens work engin pursuant,1
mandatori claim record submit engin notic intent file claim extra work delay contractor must keep daili record labor materi equip cost incur oper affect extra work delay,1
claim acceler depart shall liabil construct acceler work shall contractor right make claim construct acceler includ element claim contractor may otherwis submit contract,1
certif claim submit claim contractor shall certifi oath write accord formal requir florida law claim made good faith support data accur complet contractor best knowledg belief amount claim accur reflect contractor good faith believ depart liabil,1
non recover item parti agre claim depart liabil follow item damag expens,1
consequenti damag includ limit loss bond capac loss bid opportun loss credit stand cost financ interest paid loss work insolv,1
acceler cost expens except depart expressli specif direct contractor write acceler depart expens,1
exclus remedi notwithstand provis contract parti agre depart shall liabil contractor expens cost item damag specif identifi payabl,1
settlement discuss content discuss meet held depart contractor settl resolv claim submit contractor depart shall inadmiss legal equit arbitr administr proceed brought contractor depart payment claim,1
person liabil public offici carri provis contract exercis power author grant secretari transport engin respect employe agent shall liabil behalf employe offic offici depart individu respons either person offici repres depart,0
audit claim claim file depart shall subject audit time follow file claim whether claim part suit pend court state,0
document relat prepar contractor bid includ final calcul bid base,0
document relat everi claim togeth document support amount damag claim,1
worksheet use prepar claim establish cost compon item claim includ limit labor benefit insur materi equip subcontractor document establish time period individu involv hour rate individu,0
gener accept materi base follow criteria,1
sampl test use depart current sampl identif track system provid relat inform attach inform sampl,0
requir test report must conduct independ laboratori independ test facil requir draw calcul must sign seal profession engin licens state florida unless defin otherwis specif standard plan apl approv process requir,1
submit applic must identifi product product packag product label requir specif,1
unless defin otherwis specif standard plan apl approv process requir product list apl must associ photograph draw product label submit product manufactur list apl,1
apl product approv may remov apl,1
gener detail individu materi identifi variou materi specif section specif may refer document author requir,1
test method method sampl test materi accord florida method fm,0
construct aggreg aggreg use depart project must accord rule fac,0
method storag store materi manner preserv qualiti fit work facilit prompt inspect minim nois impact sensit receiv,0
use right way storag engin allow contractor may use portion right way storag purpos place contractor plant equip,1
provid addit space requir expens depart,1
respons store materi accept respons protect store materi,1
storag facil sampl provid facil storag sampl describ contract document warrant test method specif,0
engin reject materi whether place,0
upon failur compli promptli order engin made provis articl engin author defect materi remov replac forc deduct cost remov replac money due becom due contractor,0
engin analysi except within calendar day termin lot reject materi contractor may submit engin propos engin analysi scope determin disposit materi,1
support inform test inspect report nonconform pictur draw accur dimens defici map necessari,1
name credenti propos specialti engin contractor engin record perform engin analysi,0
written evid previous approv compar defici,1
ear must sign seal specialti engin contractor engin record perform engin analysi,0
sourc suppli convict labor feder aid contract use materi produc juli convict labor feder aid highway construct project unless prison facil produc convict made materi feder aid highway construct project juli,1
materi produc convict parol supervis releas probat prison,0
sourc suppli steel use steel iron manufactur unit state accord buy america provis cfr,0
submit certif manufactur steel iron product contain steel iron state steel iron furnish incorpor furnish product produc manufactur unit state statement product produc within unit state except minim quantiti foreign steel iron valu actual cost,1
contamin unfit hazard danger materi use materi approv placement way becom unfit use,1
gener becom familiar compli feder state local rule regul control action oper engag employ work affect materi use,0
work structur includ contract navig water,0
direct special attent chapter c florida administr code,0
engin determin consist environment document prior commenc mine,0
includ provis subcontract requir subcontractor includ subcontract other,1
immedi notifi engin upon discoveri prohibit aquat plant plant pest noxiou weed within project limit,0
complianc feder endang speci act wildlif regul feder endang speci act requir depart investig potenti impact threaten endang speci prior initi activ perform conjunct highway construct project,1
cover activ includ necessarili limit borrow pit concret asphalt plant site dispos site field offic materi equip storag site,0
event depart investig determin potenti impact protect threaten endang speci mitig measur permit necessari coordin appropri resourc agenc clearanc obtain permit perform mitig measur necessari,1
discoveri unmark human burial unmark human burial discov immedi ceas activ may disturb unmark human burial notifi engin,1
submit copi current certif engin upon request,1
post permit placard protect conspicu locat work site,1
contact local nation forest ranger district unit state depart agricultur usda offic proper permit subsequ approv,1
contact region field offic bureau invas plant manag florida depart environment protect proper permit subsequ approv,1
complianc section usdot act section usdot act prohibit,0
florida statut goal assist minor busi enterpris facilit work capit loan elig busi contractor subcontractor depart contract,0
applic must made prior commenc work,0
design loan mobil payment may paid prior commenc work contract,1
design loan mobil payment made payabl jointli prime contractor particip financi institut,0
contractor encourag make weekli bi weekli payment subcontractor particip program,0
gener except permit procur depart incorpor special provis expand subarticl procur permit licens pay charg fee give notic necessari incident due law prosecut work,1
post permit placard protect locat worksit,1
work structur navig water,0
discharg structur structur identif number type locat latitud longitud dimens elev includ weir bleeder orific gate pump pipe oil greas skimmer,0
side bank underdrain filter exfiltr trench locat dimens elev includ clean out pipe connect control structur point discharg receiv water,0
storag area treatment attenu storag area identif number dimens elev contour cross section suffici determin stage storag relationship storag area perman pool depth volum control elev normal wet system,0
system grade dimens elev contour final grade cross section determin contribut drainag area flow direct convey runoff system discharg point,0
convey dimens elev contour final grade cross section system util divert site runoff around new system,0
water level exist water elev date determin,0
benchmark locat descript minimum one per major water control structur,0
whenev use design devic materi process cover letter patent copyright obtain right use suitabl legal agreement patente owner copyright,0
use depart own right way purpos expressli limit storag equip materi project product materi product project,0
upon engin written order perform accept manner necessari repair due open necessari work engin order subject condit origin work perform,1
traffic interfer allow equip travers road street unreason interfer traffic,0
overload equip oper road street bridg includ depart own temporari bridg haul unit equip load excess,0
maximum weight specifi florida highway patrol commerci motor vehicl manual truck manual,0
lower weight limit legal establish post section road bridg depart local author,0
contractor may overload road bridg demolish perman close public,1
cross necessari cross exist road street includ specif exist travel lane divid highway within limit project,1
engin may requir contractor protect pavement roadway cross use lumber plank fill,1
protect damag tractor type equip take posit measur ensur tractor type equip damag road,1
contractor equip bridg structur contractor engin record shall analyz effect impos load bridg structur within limit construct contract result follow oper,0
compon consid shall also includ relat member transfer load bridg structur,0
contractor engin record shall sign seal draw cover sheet calcul depart record set,0
post legal gross vehicular weight display maximum legal gross weight specifi florida uniform traffic code perman manner side dump truck dump type tractor trailer unit haul embank materi construct aggreg road base materi hot bitumin mixtur project public road street,0
complianc feder regul work structur adjac navig water observ regul instruct feder author control water,0
obtain approv prior begin construct platform,1
mainten channel work includ excav channel underwat area requir section maintain section shoal encroach final accept project,1
contractor respons damag result use explos,1
place storag care compet watchman,0
give notic suffici advanc enabl compani take precautionari step protect properti injuri,1
complianc state feder regul carri work within adjac state nation forest park compli regul state feder author jurisdict govern protect carri work forest park observ sanitari law regul respect perform work area,0
prevent suppress forest fire take reason precaut prevent suppress forest fire,0
gener preserv damag exist properti within project limit way affect work remov destruct specifi plan,1
unless otherwis shown plan depart own underground facil locat depart notif sunshin,1
temporari repair may use immedi restor facil traffic control signal devic,1
immedi repair expens depart damag exist bridg caus work prior continu work,1
geodet monument public land survey corner locat within project risk damag destroy immedi notifi engin,1
failur restor damag exist properti case failur part contractor restor properti bridg road street make good damag injuri engin may upon hour notic proceed repair rebuild otherwis restor properti road street may deem necessari depart deduct cost thereof moni due may becom due contractor contract,1
engin author work provid contractor employe agent fault damag properti,1
event remov temporari remov reloc de energ deactiv adjust util particular sequenc time reloc util necessari address util work schedul engin determin necess util work,1
water servic interrupt contractor perform repair work contractor shall work continu servic restor,0
contractor provid indemnif contractor shall indemnifi hold harmless depart offic employe liabil damag loss cost includ limit reason attorney fee extent caus neglig reckless intent wrong misconduct contractor person employ util contractor perform construct contract,1
guaranti payment claim contractor guaranti payment claim materi suppli tool labor claim subcontractor connect contract,0
worker compens insur provid worker compens insur accord florida worker compens law employe,0
commerci gener liabil insur carri commerci gener liabil insur provid continu coverag work oper perform contract aggreg inclus amount provid umbrella excess polici,1
limit coverag describ herein shall appli fulli work oper perform contract may share diminish claim unrel contract,1
polici i coverag describ herein may subject deduct oblig procur maintain insur requir herein serv waiver right defens depart may,1
insur requir construct railroad contract includ construct railroad grade cross railroad overpass underpass structur work oper within limit railroad right way includ encroach thereon work oper vicin railroad right way shall addit insur coverag requir pursuant bodili injuri properti damag per occurr annual aggreg limit less,1
railroad shall also ad along depart addit insur polici i procur pursuant subsect,0
insur protect util owner contract involv work vicin util own properti facil util shall ad along depart addit insur polici i procur pursuant subsect,0
contractor rebuild repair restor make good damag portion work occas caus final accept contract,1
depart direct open section project constitut accept project part thereof waiv contract provis work caus ordinari wear tear pend complet engin accept project expens depart,1
florida statut amend prescrib certain limit use supplement agreement part contract,0
applic regul determin weight materi payment use scale meet requir chapter florida statut pertain specif toler regul administ bureau weight,1
base scale place scale substanti horizont base provid adequ support rigid maintain level scale,0
protect mainten maintain scale part proper condit level vertic align fulli protect contamin dust dirt matter might affect oper,0
florida statut price fit qualiti equal avail use timber timber pile forest product produc manufactur state florida,1
gener perform work accord feder state local law regul regard air pollut burn,0
dust control control dust storag handl dusti materi wet cover mean approv engin,1
asphalt materi use emulsifi asphalt unless otherwis state plan allow chapter rule depart environment protect florida administr code,1
asphalt plant oper maintain asphalt plant accord chapter rule depart environment protect florida administr,0
provid plant site valid permit requir chapter prior start work,1
florida statut requir person engag certain dredg fill activ state florida obtain certif registr florida depart environment protect tallahasse florida keep accur log record activ protect conserv natur resourc,1
depart enter contract verbal written violat subsect contract null void depart make payment thereon,0
noth herein contain prevent depart execut contract period exceed one year depart make contract executori valu servic render agre paid succeed fiscal year,1
submit proof registr depart form,1
disadvantag busi enterpris affirm action plan prior award contract approv disadvantag busi enterpris dbe affirm action program plan file equal opportun offic,1
requir contract subcontract dbe assur languag accord cfr,1
plan requir includ follow dbe affirm action program plan execut offic chairman contractor express commit use dbe aspect contract maximum extent feasibl outlin variou level respons state object program,1
polici statement sign author repres presid chief,0
design liaison offic within contractor organ well support staff necessari proper administ program descript author respons duti liaison offic support staff,1
util techniqu facilit dbe particip contract activ includ limit,0
solicit price quotat arrang time review plan quantiti specif deliveri schedul prepar present quotat,0
provid assist dbe overcom barrier inabl obtain bond financ technic assist,0
carri inform commun program workshop contract procedur specif contract opportun time manner program bilingu appropri,0
encourag elig dbe appli certif depart,0
contact minor contractor associ citi counti agenc program disadvantag individu assist recruit encourag elig dbe contractor appli certif depart,0
credit allow traine enrol satisfactorili complet train contract,0
credit allow traine previous enrol depart approv train program anoth contract continu train job classif complet train differ contract,1
credit allow traine due amount work avail classif given greatest practic amount train contract regardless whether traine complet train,0
credit allow train posit indic approv job train schedul contractor demonstr good faith effort provid train classif made,1
credit allow traine whose employ contractor involuntarili termin unless contractor clearli demonstr good caus action,1
accordingli contractor shall make everi effort enrol minor traine women conduct systemat direct recruit public privat sourc like yield minor women traine extent person avail within reason area recruit,0
program contractor option train employe state fund project bank credit discuss previous provis util subsequ feder aid project train requir,1
train permiss lower level manag posit offic engin estim etc,0
credit given even though contractor may receiv train program fund sourc provid sourc specif prohibit contractor receiv form compens,1
compens rate increas journeyman wage upon graduat train program remaind time traine work classif train,0
contractor shall provid traine certif show type length train satisfactorili complet,0
monthli time report month shall submit later tenth day subsequ month,1
util privat own unit state flag commerci vessel ship least percent gross tonnag comput separ dri bulk carrier dri cargo liner tanker involv whenev ship equip materi commod pursuant contract extent vessel avail fair reason rate unit state flag commerci vessel,1
furnish within day follow date load shipment origin within unit state within work day follow date load shipment origin outsid unit state legibl copi rate board commerci ocean bill lade english shipment cargo describ paragraph articl contract offic prime contractor case subcontractor bill lade divis nation cargo offic market develop maritim administr washington dc,0
insert substanc provis claus subcontract issu pursuant contract,0
purpos meet requir depart consid site commerci product materi manufactur compon product contractor purchas transport project subcontract work,1
agreement must write refer applic contract provis,0
howev work propos perform equip rental agreement notifi engin write intent use rent equip indic whether equip rent oper non oper basi,0
includ written notic list descript equip descript particular work perform equip,1
rent equip without oper contractor shall carri oper payrol,0
complianc time requir commenc work accord accept work schedul provid suffici labor materi equip complet work within time limit set forth propos,1
submiss contract schedul within calendar day contract award preconstruct confer whichev earlier submit engin contract schedul project,1
show order interdepend activ sequenc accomplish work,0
incorpor contract schedul util work schedul includ contract document unless util compani depart mutual agre chang util schedul shown contract,1
resubmit correct schedul within calendar day date engin return transmitt,1
engin review correct schedul respond within calendar day receipt,0
engin use accept schedul baselin measur progress,1
howev depart liabl way,0
addit cost includ extend overhead incur contractor schedul complet date expir contract time shall respons contractor,0
begin work notifi engin less five day advanc plan start day work,1
provis conveni public schedul construct oper minim inconveni adjac busi resid,0
preconstruct confer immedi award contract contractor begin work engin call preconstruct confer place engin design go construct aspect project,0
night work activ nighttim oper furnish place maintain light suffici permit proper workmanship inspect,1
submit plan pdf file scale contract plan format inch inch sheet,1
oper variabl messag sign activ construct activ,1
take ownership light equip night work,0
sequenc oper open work prejudic work alreadi start,0
interfer traffic time conduct work manner sequenc ensur least practic interfer traffic,1
construct widen strip simultan side road except separ distanc least mile along road either work excav start base complet,1
coordin contractor sequenc work dispos materi interfer oper contractor engag upon adjac work join work other proper manner accord spirit contract document perform work proper sequenc relat contractor may direct engin,1
drainag conduct oper maintain work condit provid adequ drainag time,0
fire hydrant keep fire hydrant adjac highway access fire apparatu time place materi obstruct within feet fire hydrant,0
protect structur oper heavi equip close enough pipe headwal structur caus displac,0
fenc erect perman fenc first order busi project includ fenc engin determin fenc necessari maintain secur livestock adjac properti protect pedestrian like gain access project adjac properti,1
contamin materi construct oper encount expos abnorm condit may indic presenc contamin materi discontinu oper vicin abnorm condit notifi engin immedi,1
contractor perform work necessari dispos contamin materi contract includ,1
indemnif agreement effect contractor immedi stop work notifi depart contamin materi pollut problem,1
provid workmen suffici skill experi properli perform work assign,0
prior approv consult contractor qualiti control contractor shall submit depart certif propos consult certifi conflict interest exist,1
employ discharg person project without written consent engin,0
author suspend contractor oper engin author suspend contractor oper wholli part,0
contractor fail compli contract document,0
contractor fail carri order given engin,0
contractor caus condit consid unfavor continu,0
resum oper author engin write,0
prolong suspens engin suspend contractor oper indefinit period store materi manner obstruct imped travel public unnecessarili becom damag way,1
permiss suspend contractor oper suspend oper remov equip materi necessari complet work without obtain engin written permiss,1
suspens contractor oper holiday special event unless contractor submit written request work one day holiday special event least ten calendar day advanc begin date holiday special event receiv written approv engin contractor shall work follow day martin luther king jr,1
contract time adjust accord,0
contractor entitl addit compens remov equip clear zone complianc section section holiday special event period,0
gener perform contract work fulli entir accord contract document within contract time specifi propos may extend accord provis herein,1
date begin contract time date contract time begin either date contractor actual begin work date begin charg contract time set forth propos whichev earlier,0
depart grant time extens contract delay due fault neglig contractor,0
contractor unabl work least normal work day pre determin control work item,1
contractor must make major repair work damag weather provid damag attribut contractor failur perform neglect provid contractor unabl work least normal workday pre determin control work item,1
delay may includ area wide shortag industri wide strike natur disast affect feasibl sourc suppli,1
