clauses,label
packag furnish paint strong substanti contain plainli mark follow trade name trade mark paint type color formul lot number date manufactur net mass volum includ percent solid percent volatil organ compound voc storag requir shelf life mix instruct equip cleanup instruct name address manufactur,1
posttens concret structur allow vehicl pound kilogram span prestress steel span tension grout cure grout obtain strength pound per squar inch megapasc tie rod tighten vehicl weigh less pound kilogram may permit span provid mass vehicl includ falsework design,1
diamet least inch millimet larger outsid diamet prestress bar multipl wire bar strand tendon provid duct nomin intern crosssect area least two onequart time net area prestress steel tendon place pull method provid duct nomin intern crosssect area least two onehalf time net area prestress steel,1
furnish geotextil drainag core manufactur long chain synthet polym compos least percent mass polypropylen polyest polyamid polyvinyl chlorid polyolefin polystyren build core thick column cone nub cusp mesh stiff filament configur fabric core sheet panel roll adequ strength resist instal stress long term load condit,1
precast concret unit accessori conform follow precast reinforc concret manhol section aashto precast concret barrier astm concret grid pave unit astm underground precast concret util structur astm e precast concret water wastewat structur astm f solid concret interlock pave unit astm c g precast concret unit accessori section,0
materi excav round cut slope prepar foundat embank construct materi excav bench embank slide slipout materi attribut contractor method oper conserv materi taken stockpil construct option contractor materi excav outsid establish slope limit road pioneer conveni contractor,0
instal use fasten lot number connect protect fasten dirt moistur remov fasten protect storag instal tension work shift return unus fasten protect storag end shift remov asdeliv lubric fasten discard replac fasten slipcrit connect accumul rust dirt instal,1
ship mark materi suitabl contain plainli mark follow inform appropri materi furnish manufactur name address name product lot batch number color net mass volum content date manufactur date expir statement content mix compon requir mix proport instruct safeti inform,1
class sandblast finish complet class finish accord subsect let concret cure least day protect adjac surfac sandblast sandblast small test area approv proceed use hard sharp sand produc even finegrain surfac mortar cut away leav aggreg expos remov mortar beyond onethird diamet coars aggreg,1
bed masonri plate clean contact surfac concret steel place bed materi instal bear masonri plate bed specifi place filler fabric bed materi masonri plate instal provid full bear contact area bed materi specifi compli subsect aashto lrfd bridg construct specif direct co,0
surfac prepar remov asphalt asphalt membran concret overlay without damag concret bridg deck use micro mill machin remov exist overlay sound bridg deck accord astm identifi unsound concret deck perform surfac prepar within feet meter new overlay hour placement submit repair plan approv co includ follow,1
polymer emuls blend tackifi furnish prepackag liquid dri powder anion formul residu monom content exceed percent mass label one follow primari activ ingredi acryl copolym polym polym methacryl acryl copolym sodium acryl acrylamid polyacrylamid copolym acrylamid hydrocolloid polym,0
use posit inlin displac type equip meter mix inject epoxi pressur exceed pound per squar inch kilopasc begin inject epoxi lowest entri port continu inject first port epoxi flow next highest port plug first port inject epoxi second port epoxi flow next highest port continu sequenc entir crack fill,0
instal reshor system falsework support side girder stem slope steeper h remov place deck slab concret design reshor system later support resist rotat forc act stem includ caus placement deck slab concret instal later support immedi form panel remov releas support adjac form panel,0
titl sheet built draw bold text name contractor name co site repres project complet date revis project length revis begin end station project revis index sheet revis curv widen tabl strikeout schedul option award note state work construct design unless otherwis note plan note,1
oper equip discharg materi within boundari wetland water unit state defin feder state regulatori agenc permit issu armi corp engin accord usc deleg agenc jurisdict unauthor discharg occur prevent contamin notifi appropri author co mitig damag,1
mix mix concret centralmix plant truck mixer oper equip within manufactur recommend capac produc concret uniform consist centralmix plant dispens liquid admixtur control flowmet use dispens suffici capac measur one time full quantiti admixtur requir batch one admixtur use dispens separ equip,1
pretens member allow initi releas stress seat loss exceed percent specifi minimum ultim tensil strength prestress steel stressreliev strand percent lowrelax strand posttens member allow initi releas stress seat exceed percent specifi minimum ultim tensil strength prestress steel,0
structur glu lamin timber furnish structur glu lamin timber accord american institut timber construct aitc design specif structur glu lamin timber softwood speci fabric accord combin grade indic contract fabric structur glu lamin member accord ansi aitc american nation standard structur glu lamin timber,0
progress payment contractor test lump sum paid follow percent pay item amount exceed percent origin contract amount paid test facil place qualifi sampl test personnel identifi work test start payment remain portion pay item amount prorat base total work complet section,0
requir place dowel bar center travers joint middl slab depth align hold dowel parallel surfac centerlin slab metal assembl remain pavement rigidli secur base subgrad use stake nail limit deviat parallel inch millimet length dowel bar assur proper align joint dowel bar assembl,1
contract quantiti quantiti paid quantiti list bid schedul contract quantiti adjust author chang affect quantiti error made comput quantiti evid quantiti specifi contract quantiti incorrect submit calcul draw evid indic quantiti error request write quantiti adjust,1
arch place concret arch altern later section minim shrinkag stress take account deflect arch center place section symmetr respect center bridg span wide barrel arch requir longitudin joint place concret side joint independ center avoid rel settlement bond section togeth suitabl key dowel,1
submit prepar discuss follow propos pour sequenc placement schedul approv concret mix design contractor qualiti control plan equip batch mix place cure requir subsect joint plan joint form saw oper rain protect plan hot cold weather pave plan open traffic requir traffic control plan,1
provid concret matur meter test placement product meet follow conform aashto rug waterproof withstand construct environ abl oper without extern power sourc least day abl collect store temperatur matur data least day abl determin equival matur hour accord arrheniu function,1
gasket metal pipe ring gasket flexibl metal pipe conform astm class b continu flat gasket flexibl metal pipe flat band band project conform astm gasket thick mm greater nomin depth pipe corrug continu flat gasket flexibl metal pipe corrug band conform astm gasket thick mm,0
plan dimens contract specif valu valu strive compli design valu deviat allow perform work provid materi uniform charact reason close prescrib valu within specifi toler rang purpos toler rang accommod occasion minor variat median zone unavoid practic reason,0
dial gaug use two dial gaug capabl measur inch millimet suffici travel measur theoret elast elong total length maximum test load without reset account elong bond unbond zone align gaug parallel axi anchor pile support gaug independ hydraul jack ground anchor reaction frame,0
cope finish cope shown plan cope requir finish top wall stone wide enough cover top wall feet meter length random height minimum height inch millimet lay stone manner cap cours integr part wall pitch top capston align vertic horizont plane,1
gray iron cast conform aashto class unless otherwis specifi make cast without pour fault spongi crack blow hole defect posit affect strength valu servic intend boldli fillet cast angl make arris sharp perfect sand blast cast otherwis effect remov scale sand present smooth clean uniform surfac,1
rib bolt furnish round head bolt conform asm round head bolt inch seri asm bolt metric round head short squar neck continu longitudin rib provid bodi diamet measur circl point rib inch millimet greater nomin diamet specifi bolt furnish hexagon nut either recess washer suitabl thick,0
float turbid curtain furnish curtain made tightli woven nylon plastic non deterior materi conform tabl follow fabric overlap one width fabric requir mm support flotat buoyanc lb ft kpa min ballast chain galvan mm dual galvan wire rope load line heavi vinyl coat mm diamet,1
furnish nonwoven encapsul geotextil meet requir tabl firmli attach encapsul geotextil core manufactur plant fold wrinkl movement can not occur handl placement use nonwat solubl adhes heat seal method recommend geotextil manufactur use adhes area geotextil flow intend occur,1
upon final accept verif final pay record govern send sf public voucher purchas servic person final voucher releas claim document execut voucher releas claim return document govern payment date approv govern final voucher payment constitut date final settlement contract,1
start work categori hold preparatori phase meet includ project superintend work foreman co qcm appropri subcontractor prepar discuss follow contract requir work includ accept procedur schedul control strip process equip onstruct work plan inspect process control test measur report work,1
matur compost furnish partial decompos organ materi leav grass shrub yard trim cure week matur indic temperatur stabil soil like odor furnish friabl dark brown weed free pathogen free matur compost conform follow carbon nitrogen ratio carbon phosphoru ratio ph water content percent max,0
possess good level properti show run sag tendenc appli smooth steel vertic surfac dri smooth uniform finish without rough grit uneven surfac imperfect show streak separ flow clean glass show thicken curdl gell hard cake month storag full tightli cover contain temperatur,0
appli calcium chlorid magnesium chlorid liquid solut distributor rate gallon per squar yard liter per squar meter approv co use tractor rotari tiller approv mix devic immedi behind distributor incorpor water solut full width loos materi shape surfac line grade compact accord subsect,1
composit furnish paint compos resin solid percent acryl polym exact formul determin manufactur conform follow pigment astm percent mass lead chromium cadmium cobalt astm astm percent mass volatil organ compound epa method oz gallon max densiti paint astm lb gallon kg l min,0
transit differ depth cut uniform rate inch millimet depth per feet meter begin end mill work construct smooth transit origin surfac rate leav expos vertic edg perpendicular direct travel pavement remain open traffic limit differ elev adjac lane accord subsect,0
use coupler strength least percent requir yield strength reinforc steel exceed inch millimet total slip reinforc bar within splice sleev load tension kip per squar inch megapasc relax kip per squar inch megapasc bar size measur gage point clear splice sleev,1
plant establish period plant establish period year period begin complet project employ necessari mean preserv plant healthi grow condit plant establish period water weed prune adjust guy stake protect anim insect diseas plant establish period end plant establish period remov guy stake,1
interlock meter control aggreg feed calcium chlorid flake water ensur uniform introduct materi mixer maintain quantiti aggreg calcium chlorid flake water base total dri mass within follow toler aggreg percent total dri mass calcium chlorid percent total dri mass water percent total dri mass,1
portion work accept complet establish line slope retak cross section compar measur portion work use remeasur calcul new end area comput quantiti use averag end area multipli horizont distanc along centerlin refer line end area deduct quantiti outsid design stake limit,1
fabric fiberglass reinforc panel conform follow mechan physic properti averag tensil strength astm psi mpa min averag tensil modulu astm psi gpa min averag flexur strength astm psi mpa min averag flexur modulu astm psi gpa min averag compress strength astm psi mpa min,0
load new concret structur allow traffic concret bridg deck deck concret attain design compress strength place day longer construct load less pound kilogram may place deck day concret place concret entir span attain compress strength least percent specifi design strength,1
unclassifi borrow select borrow top measur cubic yard cubic meter measur origin posit borrow excav measur cubic yard cubic meter place take initi cross section ground surfac strip overburden upon complet excav borrow sourc wast materi return sourc retak cross section replac overburden,0
fabric assembl member show specif piec steel grade steel mark steel use steel die stamp firmli attach substanti tag piec steel subject fabric oper might obliter paint mark assembl member fabric oper includ blast clean galvan heat form paint,0
refer far feder law standard specif special contract requir refer certif certif certifi document equip individu refer refer document non regulatori peripher contract requir requir valid individu organ uniqu knowledg qualif perform valid,1
riprap construct riprap channel line accord section check dam construct riprap gravel bag sandbag fiber roll sock earth berm temporari check dam reduc veloc runoff ditch swale roll eros control product use roll eros control product stabil waterway slope temporari perman seed instal accord section,0
type cement cementiti materi use fli ash ground granul blastfurnac slag silica fume may partial replac cement mix follow cement replac limit tabl cement content pound per cubic yard kilogram per cubic meter concret satur surfac dri batch mass coars fine aggreg pound per cubic yard kilogram per cubic meter concret,1
use smooth clean watertight steel case suffici strength withstand handl instal stress concret placement surround earth pressur case diamet outsid diamet shown plan diamet perman case subject american petroleum institut toler applic regular steel pipe make outsid diamet case less specifi size shaft,1
concret masonri unit construct construct masonri block plumb stagger vertic joint set block cell vertic moisten block use work butter bear member vertic joint full mortar bond block mortar side construct joint straight level plumb flush inch millimet thick backfil structur masonri block joint moist cure day,0
substanti evid materi conform contract qualiti requir requir far includ follow test result materi lot document inspect test system statement manufactur materi compli contract manufactur signatur mean demonstr account certif,1
remov stabil cut face rock loos hang potenti danger blast scale method approv co leav minor irregular surfac variat place creat hazard excav remov materi outsid plan neat line slope unstabl constitut potenti hazard drill next lift slope stabil blast cleanup work complet,1
progress payment contractor design retain wall paid follow percent pay item amount paid design submitt approv addit percent pay item amount paid percent retain wall construct complet payment remain portion pay item amount paid percent retain wall construct complet,1
complet pulver mix oper continu one lane width segment mile kilomet length mix pulver roadway materi emulsifi asphalt binder addit necessari mix water optimum dispers two pass use shape compact reclaim materi steel drum roller first pass provid depth control second pass reclaim,1
oper roller maximum speed mile kilomet per hour allow aggreg displac pickup stick materi tire surfac roll surfac uniformli thoroughli bond aggreg full width complet roll within hour asphalt appli surfac perform three pass roller allow traffic travel aggreg roll complet,0
anchor trench construct inch millimet trench extend upslop termin end recp inch millimet past trench use stapl inch millimet center fasten recp trench backfil trench compact soil secur termin end singl row stapl inch millimet center cover end soil appli turf establish,0
steel shell furnish either cylindr taper pile shell spiral weld straight seam weld seamless tube steel materi use one type pile shell throughout structur conform follow minimum shell wall thick outsid cylind diamet less mm mm outsid cylind diamet greater equal mm mm taper flute mm,1
quantiti list bid schedul approxim unless design contract quantiti limit pay quantiti quantiti stake order otherwis author perform work payment made actual quantiti work perform accept materi furnish accord contract payment made work perform excess stake order otherwis author,1
anchor posttens prestress steel end perman type anchor devic capabl develop less percent ultim tensil strength prestress steel anchor devic suffici larg use conjunct steel grillag embed concret effect distribut anchor load concret steel distribut plate assembl may omit,1
built draw use one set govern provid plan exclus built draw use color red identifi chang use approv method accur neatli record chang includ detail note addit inform discov construct note addit revis locat charact dimens work strikeout detail shown applic complet work,1
squar end vertic stone curb top back face finish section place end end show space inch millimet joint full width top surfac entir expos front face remaind end may break back inch millimet plane joint cut joint circular curv stone curb radial line,1
perform proof test data form includ anchor design bond length free stress length stress length date stress oper signatur stress oper inspector requir elong associ gage pressur actual elong associ gage pressur identif number jack equip comment tabl includ increment jack pressur jack load movement,1
profil measur co use profil measur determin mean rough index mri valu travel way use current version profil viewer analysi proval softwar co also determin area local rough mri area local rough use determin payment design pavement rough type pavement area requir surfac correct,0
use drill equip accur control angl drill enter rock select lift height conduct drill oper blast hole space hole align vari inch millimet propos space align percent hole exceed varianc reduc lift height modifi drill oper hole within toler,1
class ordinari surfac finish finish follow surfac class ordinari surfac finish surfac slab span box girder fill spandrel arch span roadway deck slab superstructur girder insid vertic surfac tgirder superstructur surfac buri culvert surfac finish ground visibl travel way walkway,0
place debri altern layer inch millimet debri cover inch millimet earth materi distribut stump log larg piec form dens mass minim air void cover top layer buri debri least inch millimet compact earth grade shape area seed mulch dispos area govern properti accord section,1
verifi mix design trial mix prepar accord aci propos sourc previou concret product data mixtur design submit propos sourc verifi perform characterist plastic properti tabl submit written concret mix design approv least day product includ item list subsect concret mix design submitt,1
termin consist post rail hardwar anchorag assembl necessari construct type termin specifi termin type design follow flare straight parabol flare beam termin bat back slope anchor termin crt cabl releas termin sbtbat back slope anchor termin sbtfat flare sbt anchor termin sbttangent tangent sbt termin tangent tangent beam termin,1
revet mattress place geotextil filter accord section construct revet mattress accord subsect anchor mattress place accord manufactur recommend place geotextil filter vertic edg mattress backfil geotextil filter use backfil materi overfil revet mattress inch millimet,0
ground anchor instal fine grain soil use drill hole larger inch millimet diamet place grout top bond length ground anchor test stress entir drill hole may grout one time demonstr ground anchor deriv signific portion load carri capac soil bond length,1
bulk specif graviti dri satur surfac dri fine coars aggreg dri rod densiti coars aggreg pound per cubic foot kilogram per cubic meter fine modulu fm fine aggreg materi certif cementiti materi admixtur aggreg target valu concret slump without highrang water reduc target valu concret air content,0
open grade asphalt friction cours aggreg furnish hard durabl particl fragment crush stone crush slag crush gravel conform follow lo angel abras aashto percent max sound aggreg use sodium sulfat percent loss max aashto cycl coars aggreg fractur face astm two percent min gradat tabl,0
sign light luminari furnish materi complet instal includ die cast aluminum hous mount bracket door assembl thermal shock resist borosil glass refractor gasket aluminum reflector volt hertz constant wattag ballast power factor greater percent start lamp minimum ambient temperatur c,0
type acryl plastic len furnish acryl plastic len minimum dimens inch millimet prismat optic element smooth clear transpar face fabric back similar materi fuse len around entir perimet form homogen unit seal unit intrus foreign materi conform tabl regardless orient angl,0
pavement straightedg measur measur pavement surfac use foot meter metal straightedg right angl parallel centerlin defect area deviat surfac bottom straightedg excess inch millimet measur two contact straightedg deviat excess inch millimet measur end straightedg,0
concret test cylind made move pile cure least day minimum temperatur c day minimum temperatur c transport drive pile cure least day least c day least c high earli strength cement use move transport drive pile cure least day,1
channel steel furnish flang channel galvan steel post conform astm grade follow punch start inch millimet top extend full length post drill punch inch millimet hole inch millimet center along centerlin bottom remov burr sharp edg galvan punch aashto,0
area inaccess hydrodemolit equip use approv handheld water blast equip powerdriven hand tool jack hammer mechan chip tool chip hammer use jack hammer heavier nomin pound kilogram class chip hammer heavier pound kilogram class oper mechan driven tool maximum angl degre concret surfac,1
inspect plant materi made day end plant establish period identifi dead die diseas plant remov replac follow plant season remov replac identifi plant accord section final inspect plant materi within day complet replac plant basi final accept,1
solid sod place sod perpendicular drainag flow place section solid sod edg edg stagger joint plug open sod fill open accept loami seed topsoil roll tamp sod elimin air pocket provid even surfac slope h steeper channel peg sod inch millimet center roll tamp drive peg flush sod bed surfac,1
riprap furnish hard durabl angular rock resist weather water action free organ unsuit materi angular rock character sharp clean edg intersect rel flat surfac use shale rock shale seam fissil fissur rock may break smaller piec process handl place conform follow,1
cure keep subgrad continu moist within percent optimum moistur content next cours place appli water pressur spray bar equip nozzl produc fine uniform spray place next cours within day compact finish subgrad deform lose densiti ravel placement next cours correct damag subgrad,1
instal tendon batch inject grout accord manufactur recommend singl stage cement grout tendon grout beyond top bond breaker assemblag along free stress length tension tendon place grout one continu oper control grout pressur avoid ground heav fractur fill grout tube grout remain hole,0
saw joint place concret saw joint approxim inch millimet wide soon equip support uncontrol crack occur ravel joint saw saw longitudin joint immedi saw transvers joint protect saw concret face dri cure period saw sealant reservoir sooner hour place concret,0
dri method spread mulch materi except wood grass cellulos fiber mulch spreader util forc air blow mulch materi onto seed area appli straw mulch rate pound per acr kilogram per hectar anchor mulch materi approv tackifi approv mechan method mark defac structur pavement util plant growth tackifi,1
progress bar chart use time scale graphic show percentag work schedul complet contract time defin relat activ contract pay item show activ order work perform includ submitt submitt review fabric deliveri show critic major activ control factor complet work,1
step slope requir construct step slope h h construct step approxim inch millimet high blend step natur ground end cut slope contain non rippabl rock outcrop blend step rock remov loos materi found transit area except remov larg rock may fall scale step slope requir,1
dri construct method use excav meet follow side bottom hole remain stabl without detriment cave slough swell hour period immedi follow complet excav overream approv co loos materi water satisfactorili remov inspect reinforc concret placement,1
identifi provid detail discuss anomal zone detect csl anomal zone area veloc reduct exce percent averag veloc properli place cure shaft concret time test collect process addit data suffici construct threedimension colorcod tomographicimag twodimension crosssect tube within anomal zone,0
distort shape structur oper equip near provid suitabl survey control structur check structur movement check control deflect movement structur entir backfil oper exceed manufactur recommend limit provid manufactur repres monitor erect backfil structur,0
limit coupl tendon two per instal use coupler manufactur center stop ensur equal length thread connect section use coupler interfer flow grout protect coupl corros use corros protect use soil nail tendon assembl use central posit tendon within inch millimet center drill hole,1
appli radiant heat pipe circul steam hot oil hot water electr heat element inspect cast bed ensur uniform heat applic use suitabl enclosur contain heat minim moistur loss cover expos concret surfac plastic sheet liquid membran cure compound accord subsect sandblast cure compound surfac concret bond,1
record test materi incorpor work report test result within hour unless specifi otherwis sampl test accept requir tabl report test result form contain sampl inform requir subsect label interim measur use determin result attach work sheet use determin test valu test result form,1
unless previous approv co chang construct schedul work still complet chang time impact analysi accord subsect baselin construct schedul revis accord subsect receipt baselin construct schedul updat neg float constitut agreement govern revis complet date,1
place rock key riprap accord subsect set riprap place exert impact pressur hydraul power bucket approxim pound kilogram flat face mass repeat impact made rock firmli seat form reason uniform surfac without reduc effect size rock use impact pressur riprap water surfac,1
conserv topsoil borrow materi use work pay item borrow list bid schedul loos scatter rock remov place requir within roadway conserv materi taken pre exist stockpil use section work except topsoil measur section slide slipout materi attribut contractor method oper,1
cast test wall site use form method procedur form liner textur configur expans joint concret mixtur color stain applic propos product work demonstr qualiti consist joint treatment end treatment top emboss method back treatment color stain applic test wall test wall unaccept construct new test wall,0
submitt least day start ground anchor work submit follow accord subsect tendon coupler bear plate face item addit hardwar manufactur msd product data sheet specif catalog cut mill certif manufactur recommend tendon hardwar handl store assembl work temperatur rang,1
complet batch ticket includ follow concret supplier ticket serial number date truck number contractor structur locat placement mixdesign concret class compon quantiti concret total volum moistur correct aggreg moistur total water mix plant time batch time discharg must complet,0
assembl precast concret manhol section flexibl gasket filler tongu groov joint handl precast unit care gasket attach avoid damag gasket contamin joint attain proper align joint forc home ensur gasket uniformli seat appli mastic joint filler accord manufactur recommend mastic use,1
construct masonri joint thick shown tabl face stone construct ring stone joint face soffit inch millimet inch millimet thick make bed cours uniform thick throughout construct head joint vertic dimens masonri construct head joint masonri class angl vertic degre,0
report document exampl includ instal test report format identif number calibr test certif jack pressur gaug electron load cell clearli indic serial number compon test assembl calibr graph submit result calibr test conduct independ test laboratori within previou day,1
place pile design dynam load test pile horizont posit contact pile drill hole mount instrument near head pile mount instrument pile lead take wave speed measur provid least inch millimet rigid platform inch millimet safeti rail rais top pile,1
handl place consolid concret method caus segreg result dens homogen concret free void rock pocket displac reinforc steel materi embed concret concret placement retemp concret ad water mix use temporari form spreader devic concret placement preclud need,1
backfil place geotextil filter back face gabion structur concurr cell fill oper backfil area behind gabion structur structur backfil accord subsect compact layer accord subsect except use accept lightweight mechan vibratori compactor within inch millimet gabion structur,1
tendon coupler bear plate face item addit hardwar manufactur product data sheet specif catalog cut mill certif manufactur recommend tendon hardwar handl store assembl work temperatur rang grout type mix design mix equip placement procedur day day grout compress strength test result,0
submitt least day start soil nail retain wall work submit follow accord subsect start date method excav ensur wall slope stabil retain wall construct sequenc soil nail type size space depth instal angl bond zone length ultim tendon strength rang materi encount,1
batch plant hot aggreg bin provid bin three separ compart storag screen aggreg fraction combin asphalt concret mix make partit compart tight suffici height prevent spillag aggreg one compart anoth load cell calibr load cell may use batch plant instead scale,1
isol joint form isol joint around manhol util box foundat fix object indic plan place inch millimet preform joint filler continu around along structur extend pavement concret place concret harden recess joint filler inch millimet allow reservoir sealant,0
obtain approv assembl ream hole dismantl assembl inaccur camber align hole align mill joint fit problem may requir addit check assembl fieldweld connect field weld connect unless specif shown draw verifi fit member includ proper space abut flang segment preassembl,1
submit erect procedur temporari support system steel girder erect includ calcul suffici detail substanti girder geometri correct provid support calcul show falsework design accommod erect procedur without stress structur steel produc requir final structur geometri intend continu structur action,1
instal horizont drain tightli plug entranc end slot pipe round point extens extend inch millimet beyond end pipe insert pipe insid drill rod retract drill rod drill hole case slot pipe full drill depth connect addit pipe necessari form continu tube,1
type transpar film appli letter numer arrow symbol border featur sign background color transpar film select durabl electron cuttabl film coat transpar pressur sensit adhes protect remov liner use transpar film recommend manufactur within color requir specifi retroreflect sheet,1
instal dowel tie bar exist concret pavement slab shown plan drill dowel tie bar hole face exist concret requir diamet length space use drill accord subsect clean dri hole instal dowel tie bar use epoxi resin perman anchor dowel tie bar exist concret,1
place concret steel shell pipe pile clean insid shell pipe remov loos materi drive keep shell pipe substanti water tight remov water place concret place concret use tremi water present pile provid suitabl equip inspect entir insid surfac driven shell pipe place concret,0
groov finish use float singl row fin approv machin design specif saw groov concret pavement space fin inch millimet center make groov inch millimet wide inch millimet deep groov perpendicular centerlin without tear concret surfac loosen surfac aggreg,1
reinforc instal reinforc steel requir support reinforc steel displac shotcret applic support reinforc steel anchor stud bolt instal exist surfac space anchor inch millimet overhead surfac inch millimet vertic surfac inch millimet top horizont surfac,1
micropil type size space depth instal angl ultim strength rang materi encount tendon full moment splice perman case addit hardwar manufactur product data sheet specif catalog cut mill certif manufactur recommend tendon hardwar handl store assembl work temperatur rang,0
mortar joint clean lower portion receiv end pipe plaster insid suffici joint mortar bring inner surfac abut pipe section flush even fit section close construct culvert permit fill seal joint mortar insid use mortar within minut mix clean excess mortar insid joint,1
continu oper suffici quantiti coars aggreg expos method aggreg exposur use water spray attach special expos aggreg broom permit satisfactori result demonstr cure accord subsect c wash surfac water brush remov laitanc cement expos coars aggreg,1
form inplac method form surfac leav form inplac without loosen form remov cure period facilit rub strip form area abl rub shift rub keep surfac expos concret moist rub complet continu cure process use water method remaind cure period,1
accept materi timber structur evalu subsect submit product certif shipment structur timber lumber treat indic preserv use penetr inch millimet retent pound per cubic foot kilogram per cubic meter assay method best manag practic use treat timber member,1
temperatur weather condit conduct cold hot weather shotcret oper accord subsect perform shotcret oper high wind heavi rain maintain temperatur shotcret mix c place shotcret frozen surfac place shotcret surfac ambient temperatur least c rise,1
altern instal addit proof test soil nail within area ensur accept criteria met within area propos altern instal test method instal addit soil nail ground condit soil nail instal method test procedur chang conduct addit verif test proceed product soil nail instal,1
open traffic allow traffic restor pavement concret compress strength pound per squar inch megapasc test accord aashto grout use jack unders pavement attain pound per squar inch megapasc test squar inch squar millimet probe accord aashto,0
close outlet similar manner one direct flow outlet place short distanc downstream high point close outlet associ high point outlet increas grout pressur inject end least pound per squar inch megapasc hold least second remov open valv cap grout set,1
thread bolt pin conform asm unifi inch screw thread un unr thread form class extern thread class intern thread asm metric screw thread profil toler class extern thread class intern thread provid six thread per inch millimet pin end diamet inch millimet greater,0
instal matur meter probe monitor concret temperatur accord aashto maintain concret temperatur outer surfac c monitor temperatur differenti center concret mass surfac use strengthmatur relationship develop approv concret mixtur determin inplac concret compress strength concret,1
embank within roadway prism place embank materi horizont layer exceed inch millimet compact thick incorpor overs boulder rock fragment inch millimet layer reduc size place individu requir subsect compact layer accord subsect place next layer,1
exist structur abandon seal pipe enter structur tight fit plug concret least inch millimet thick water tight masonri least inch millimet thick ensur structur entrap water obliter top structur elev least inch millimet finish grade backfil accord section,1
indirect payment work direct payment provid subsidiari oblig contractor payment work indirectli includ pay item list bid schedul includ instanc section order work refer anoth section perform work work referenc measur subsect section order work,1
specif safeti measur protect worker site hazard includ fall fume fire explos paint remov hazard materi includ specif safeti measur compli cfr cfr cfr cfr part document complianc upon request emerg spill procedur certif experi accord subsect,0
drum dryer mixer plant bin provid separ bin cold aggreg feeder individu aggreg stockpil asphalt concret mix use bin suffici size keep plant continu oper proper design prevent overflow materi one bin anoth stockpil procedur separ aggreg least three stockpil differ gradat,1
verifi mix design trial mix prepar accord aci propos sourc previou concret product data mixtur submit propos sourc verifi perform characterist tabl submit written concret mix design approv least day product includ item list subsect mix design submitt,1
detail dimens panel modul soldier pile lag necessari construct structur reinforc steel structur element detail propos splice reinforc locat mesh strip attach anchor devic embed face panel anchor soldier pile includ space size pile space angl anchor,1
centerlin curv radiu less equal feet meter use maximum longitudin space stake feet meter centerlin curv radiu greater feet meter use maximum longitudin space stake feet meter use maximum transvers space stake feet meter use brush guard stake stake,1
concret placement compact base subgrad materi within patch area accord subsect construct side form overlap end exist slab secur fasten side form move concret place accommod form patch excav adjac shoulder maximum width inch millimet place concret accord subsect,0
pile drive head provid adequ drive head impact hammer provid appropri drive head mandrel devic special pile accord manufactur recommend align drive head axial hammer pile fit drive head around pile head transfer torsion forc prevent drive proper align hammer pile maintain,0
provid horizont vertic expans joint sheet copper lead v form fill joint hot joint filler membran place carri membran continu across expans joint joint essenti open joint design provid expans pack joint oakum fill hotpour joint filler place membran,0
provid concret matur meter test section product conform aashto rug waterproof abl withstand construct environ oper without extern power sourc least day collect store temperatur matur data least day determin equival matur hour accord arrheniu function,1
unrol recp parallel primari direct flow place direct contact soil surfac stretch allow recp bridg surfac inconsist overlap edg adjac recp inch millimet use suffici number stapl prevent seam separ overlap roll end join recp inch millimet direct flow,0
test section prepar substrat concret surfac use method intend overlay placement construct foot meter test section substrat concret thick overlay use approv concret mix design method handl place finish cure intend actual placement sampl test tabl conform,1
guardrail system design follow crg curv radiu wbeam guardrail cabl guardrail wbeam weak post box beam blockedout wbeam standard barrier blockedout thrie beam standard barrier mb blockedout wbeam median barrier sblg steelback log rail sbta steelback timber sbt guardrail timber post blockout sbtb sbt guardrail timber post blockout,0
temporari pavement mark delin open pavement surfac traffic remov conflict pavement mark sandblast method damag surfac textur pavement make remov pattern uneven perpetu outlin remov pavement mark lightli coat sandblast remov area asphalt surfac emulsifi asphalt,1
anchor base furnish one piec base dimens adequ pole mount structur support hole anchor bolt tap hole anchor bolt cover fabric anchor base materi similar pole materi conform follow steel case aashto grade steel plate astm aluminum cast astm bolt nut washer,0
asphalt content aggreg gradat evalu subsect evalu consid follow asphalt content upper lower specif limit approv jmf target valu plu minu percent aggreg gradat upper lower specif limit approv jmf target valu plu minu allow deviat shown tabl,1
mark ship packag statement packag contain highstrength prestress steel warn use care handl identifi type kind quantiti corros inhibitor use includ date place safeti regul instruct use assign lot number tag identif purpos wire strand anchorag assembl bar ship site,0
set reassembl structur accord applic requir subsect furnish instal gasket seal accessori accord applic requir subsect grout use preform joint seal make joint open leak resist finish mortar joint bead outsid smooth finish insid,1
antistrip addit conform follow type furnish commerci produc heat stabl liquid product ad asphalt chemic physic properti prevent separ asphalt aggreg type furnish cement conform subsect fli ash conform subsect type furnish lime conform aashto,0
clearanc contractor select noncommerci area contractor select noncommerci area includ materi sourc dispos site wast area haul road stage area locat outsid project construct limit permit commerci area permit commerci area enterpris develop area provid type materi use last year appropri permit,1
progress payment eros control measur devic paid follow percent pay item amount paid upon instal addit percent pay item amount prorat base total work complet remain portion pay item amount paid temporari eros control measur remov project final accept,1
furnish crush river rock rock round surfac conform follow appar specif graviti aashto min absorpt aashto percent max lo angel abras aashto percent max durabl index cours aashto min sound aggreg use sodium sulfat aashto cycl percent loss max size shape,0
